10.89.1.1 - - [24/Jun/2025:18:25:37 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:33:51 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Android 15; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0" "87.103.16.46, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:34:02 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Android 15; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0" "87.103.16.46, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:39:16 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:40:06 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:41:20 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:42:28 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:18:43:44 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:00:47 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:01:30 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:02:58 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:04:02 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:20:41 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:22:30 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:23:33 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:23:57 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:39:18 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:39:43 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:42:07 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:42:35 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:43:22 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "34.22.245.55, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:43:27 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "172.111.204.44, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:43:27 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "172.111.204.44, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:44:00 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36" "94.102.63.27, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:44:01 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36" "80.82.70.198, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:45:43 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0" "44.201.198.234, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:47:28 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "89.248.171.23, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:47:38 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" "94.102.49.206, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:50:37 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.55" "185.223.152.25, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:51:06 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "54.159.85.228, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:51:07 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "54.159.85.228, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:51:14 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36" "54.159.85.228, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:57:29 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:59:04 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:19:59:14 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:00:19 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:02:46 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" "2.56.72.29, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:02:47 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1" "2.56.72.29, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:03 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36" "188.245.193.111, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:05 +0000] "GET / HTTP/1.0" 200 1025 "-" "okhttp/4.9.2" "54.164.157.105, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:08 +0000] "HEAD / HTTP/1.0" 200 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" "59.132.65.246, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:09 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" "59.132.65.246, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:09 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "-" "okhttp/4.9.2" "54.164.157.105, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:09 +0000] "GET /favicon.png HTTP/1.0" 404 1194 "-" "okhttp/4.9.2" "54.164.157.105, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:45 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.6778.33 Safari/537.36" "54.164.157.105, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:09:58 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/131.0.6778.33 Safari/537.36" "54.164.157.105, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:16:40 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:17:09 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:17:29 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:18:00 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1" "190.142.127.142, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:18:00 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1" "190.142.127.142, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:19:42 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:36:31 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:37:21 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:38:11 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:40:32 +0000] "GET /wp-admin/setup-config.php HTTP/1.0" 404 1194 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "2a06:98c0:3600::103, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:43:57 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "52.247.239.25, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:43:58 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "52.247.239.25, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:44:02 +0000] "GET /favicon.ico HTTP/1.0" 404 1194 "https://mapakms.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "52.247.239.25, 10.89.2.3"
10.89.1.1 - - [24/Jun/2025:20:48:16 +0000] "GET / HTTP/1.0" 200 1025 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 GLS/100.10.9939.100" "2a01:4ff:f0:f144::1, 10.89.2.3"
